Year,Month,Channel,Brand,Weight range,Units (in 1000),Value (in 1000 rub),Volume (in 1000 kg),Number of stores
2019,10,Supermarkets,Dim,400-599G,100,10000,1000,N/A
2019,10,Supermarkets,Deep,<200G,100,10000,1000,N/A
2019,10,Supermarkets,Deep,350-399G,100,10000,1000,N/A
2019,10,Supermarkets,Deep,400-599G,100,10000,1000,N/A
2019,10,Supermarkets,Beige,200-249G,100,10000,1000,N/A
2019,10,Supermarkets,Beige,350-399G,100,10000,1000,N/A
2019,11,Hypermarkets,Green,200-249G,100,10000,1000,N/A
2019,11,Hypermarkets,Green,350-399G,100,10000,1000,N/A
2019,11,Hypermarkets,Green,400-599G,100,10000,1000,N/A
2019,11,Hypermarkets,Green,600-899G,100,10000,1000,N/A
2019,11,Hypermarkets,Blue,400-599G,100,10000,1000,N/A
2019,11,Hypermarkets,Black,200-249G,100,10000,1000,N/A
2019,11,Hypermarkets,Black,400-599G,100,10000,1000,N/A
2019,11,Hypermarkets,Black,600-899G,100,10000,1000,N/A
2019,11,Hypermarkets,White,<200G,100,10000,1000,N/A
2019,11,Hypermarkets,Red,350-399G,100,10000,1000,N/A
2019,11,Hypermarkets,Purple,400-599G,100,10000,1000,N/A
2019,11,Hypermarkets,Yellow,350-399G,100,10000,1000,N/A
2019,11,Hypermarkets,Pink,<200G,100,10000,1000,N/A
2019,11,Hypermarkets,Deep,<200G,100,10000,1000,N/A
2019,11,Hypermarkets,Deep,350-399G,100,10000,1000,N/A
2019,11,Minimarkets,Green,200-249G,100,10000,1000,N/A
2019,11,Minimarkets,Green,350-399G,100,10000,1000,N/A
2019,11,Minimarkets,Green,400-599G,100,10000,1000,N/A
2019,11,Minimarkets,Green,600-899G,100,10000,1000,N/A
2019,11,Minimarkets,Blue,400-599G,100,10000,1000,N/A
2019,11,Minimarkets,Yellow,350-399G,100,10000,1000,N/A
2019,11,Minimarkets,Black,200-249G,100,10000,1000,N/A
2019,11,Minimarkets,Black,400-599G,100,10000,1000,N/A
2019,11,Minimarkets,White,<200G,100,10000,1000,N/A
2019,11,Minimarkets,Red,350-399G,100,10000,1000,N/A
2019,11,Minimarkets,Pale,<200G,100,10000,1000,N/A
2019,11,Minimarkets,Pale,400-599G,100,10000,1000,N/A
2019,11,Minimarkets,Pastel,250-299G,100,10000,1000,N/A
2019,11,Minimarkets,Mat,400-599G,100,10000,1000,N/A
2019,11,Minimarkets,Vivid,350-399G,100,10000,1000,N/A
2019,11,Supermarkets,Green,200-249G,100,10000,1000,N/A
2019,11,Supermarkets,Green,300-349G,100,10000,1000,N/A
2019,11,Supermarkets,Green,350-399G,100,10000,1000,N/A
2019,11,Supermarkets,Green,400-599G,100,10000,1000,N/A
2019,11,Supermarkets,Green,600-899G,100,10000,1000,N/A
2019,11,Supermarkets,Blue,400-599G,100,10000,1000,N/A
2019,11,Supermarkets,Black,200-249G,100,10000,1000,N/A
2019,11,Supermarkets,Black,400-599G,100,10000,1000,N/A
2019,11,Supermarkets,Red,350-399G,100,10000,1000,N/A
2019,11,Supermarkets,Yellow,350-399G,100,10000,1000,N/A
2019,11,Supermarkets,Pale,<200G,100,10000,1000,N/A
2019,11,Supermarkets,Pale,400-599G,100,10000,1000,N/A
2019,11,Supermarkets,Glossy,300-349G,100,10000,1000,N/A
2019,11,Supermarkets,Glossy,400-599G,100,10000,1000,N/A
2019,11,Supermarkets,Dim,<200G,100,10000,1000,N/A
2019,11,Supermarkets,Dim,350-399G,100,10000,1000,N/A
2019,11,Supermarkets,Dim,400-599G,100,10000,1000,N/A
2019,11,Supermarkets,Deep,<200G,100,10000,1000,N/A
2019,11,Supermarkets,Deep,350-399G,100,10000,1000,N/A
2019,11,Supermarkets,Deep,400-599G,100,10000,1000,N/A
2019,11,Supermarkets,Beige,200-249G,100,10000,1000,N/A
2019,11,Supermarkets,Beige,350-399G,100,10000,1000,N/A
2019,12,Hypermarkets,Green,200-249G,100,10000,1000,N/A
2019,12,Hypermarkets,Green,350-399G,100,10000,1000,N/A
2019,12,Hypermarkets,Green,400-599G,100,10000,1000,N/A
2019,12,Hypermarkets,Green,600-899G,100,10000,1000,N/A
2019,12,Hypermarkets,Blue,400-599G,100,10000,1000,N/A
2019,12,Hypermarkets,Black,200-249G,100,10000,1000,N/A
2019,12,Hypermarkets,Black,400-599G,100,10000,1000,N/A
2019,12,Hypermarkets,Black,600-899G,100,10000,1000,N/A
2019,12,Hypermarkets,White,<200G,100,10000,1000,N/A
2019,12,Hypermarkets,Red,350-399G,100,10000,1000,N/A
2019,12,Hypermarkets,Yellow,350-399G,100,10000,1000,N/A
2019,12,Hypermarkets,Purple,400-599G,100,10000,1000,N/A
2019,12,Hypermarkets,Pink,<200G,100,10000,1000,N/A
2019,12,Hypermarkets,Orange,250-299G,100,10000,1000,N/A
2019,12,Hypermarkets,Orange,400-599G,100,10000,1000,N/A
2019,12,Minimarkets,Green,200-249G,100,10000,1000,N/A
2019,12,Minimarkets,Green,300-349G,100,10000,1000,N/A
2019,12,Minimarkets,Green,350-399G,100,10000,1000,N/A
2019,12,Minimarkets,Green,400-599G,100,10000,1000,N/A
2019,12,Minimarkets,Green,600-899G,100,10000,1000,N/A
2019,12,Minimarkets,Blue,400-599G,100,10000,1000,N/A
2019,12,Minimarkets,Yellow,350-399G,100,10000,1000,N/A
2019,12,Minimarkets,Black,200-249G,100,10000,1000,N/A
2019,12,Minimarkets,Black,400-599G,100,10000,1000,N/A
2019,12,Minimarkets,Red,350-399G,100,10000,1000,N/A
2019,12,Minimarkets,Grey,350-399G,100,10000,1000,N/A
2019,12,Minimarkets,White,<200G,100,10000,1000,N/A
2019,12,Minimarkets,Pale,<200G,100,10000,1000,N/A
2019,12,Minimarkets,Pale,400-599G,100,10000,1000,N/A
2019,12,Minimarkets,Mat,400-599G,100,10000,1000,N/A
2019,12,Minimarkets,Vivid,<200G,100,10000,1000,N/A
2019,12,Minimarkets,Vivid,350-399G,100,10000,1000,N/A
2019,12,Supermarkets,Green,200-249G,100,10000,1000,N/A
2019,12,Supermarkets,Green,300-349G,100,10000,1000,N/A
2019,12,Supermarkets,Green,350-399G,100,10000,1000,N/A
2019,12,Supermarkets,Green,400-599G,100,10000,1000,N/A
2019,12,Supermarkets,Green,600-899G,100,10000,1000,N/A
2019,12,Supermarkets,Blue,400-599G,100,10000,1000,N/A
2019,12,Supermarkets,Black,200-249G,100,10000,1000,N/A
2019,12,Supermarkets,Black,400-599G,100,10000,1000,N/A
2019,12,Supermarkets,Red,350-399G,100,10000,1000,N/A
2019,12,Supermarkets,Yellow,350-399G,100,10000,1000,N/A
2019,12,Supermarkets,Deep,<200G,100,10000,1000,N/A
2019,12,Supermarkets,Deep,350-399G,100,10000,1000,N/A
2019,12,Supermarkets,Deep,400-599G,100,10000,1000,N/A
2019,12,Supermarkets,Pale,<200G,100,10000,1000,N/A
2019,12,Supermarkets,Pale,400-599G,100,10000,1000,N/A
2019,12,Supermarkets,White,<200G,100,10000,1000,N/A
2019,12,Supermarkets,Dim,350-399G,100,10000,1000,N/A
2019,12,Supermarkets,Dim,400-599G,100,10000,1000,N/A
2019,12,Supermarkets,Vivid,<200G,100,10000,1000,N/A
2019,12,Supermarkets,Vivid,350-399G,100,10000,1000,N/A
